t,grassTop
v,-127,35,6,5
v,-127,35,6,1
v,-127,7,6,1
v,0,33,5,2
v,0,33,5,1
v,-127,19,6,5
v,0,33,5,3
v,0,28,5,3
v,0,28,5,4
v,0,33,5,4
v,0,33,5,5
v,0,28,5,1
v,0,28,5,2
v,0,28,5,5
v,-127,19,6,1
v,-127,28,6,5
v,-127,55,6,1
v,-127,18,6,5
v,0,55,5,2
v,0,55,5,1
v,127,5,5,1
v,-127,18,6,1
v,-127,41,6,1
v,-127,28,6,1
v,2,5,5,4
v,126,5,5,5
v,0,5,5,2
v,1,5,5,3
v,0,55,5,5
v,-127,41,6,5
v,0,55,5,3
v,0,55,5,4
v,0,27,5,2
v,-127,55,6,5
v,0,27,5,3
v,0,27,5,4
v,0,27,5,5
v,0,27,5,1
v,3,6,5,4
v,1,6,5,3
v,0,39,5,5
v,0,6,5,2
v,0,6,5,1
v,0,39,5,3
v,0,39,5,4
v,0,39,5,1
v,126,6,5,5
v,0,39,5,2
v,-127,40,6,5
v,-127,40,6,1
v,-127,22,6,1
v,0,21,5,5
v,0,21,5,4
v,0,21,5,2
v,0,21,5,3
v,0,21,5,1
v,-127,22,6,5
v,-127,14,6,1
v,-127,49,6,1
v,0,13,5,5
v,0,13,5,4
v,0,13,5,3
v,-127,14,6,5
v,-127,43,6,5
v,0,13,5,2
v,0,13,5,1
v,0,43,5,4
v,0,43,5,5
v,0,35,5,5
v,0,25,5,1
v,0,14,5,5
v,-127,13,6,1
v,0,49,5,1
v,0,25,5,2
v,0,14,5,4
v,0,25,5,3
v,0,49,5,3
v,0,35,5,2
v,0,25,5,4
v,0,14,5,3
v,-127,49,6,5
v,0,25,5,5
v,-128,3,5,6
v,0,35,5,1
v,0,49,5,2
v,0,14,5,2
v,126,3,5,5
v,0,14,5,1
v,0,49,5,5
v,0,35,5,4
v,-127,13,6,5
v,126,3,5,4
v,0,49,5,4
v,0,35,5,3
v,-127,16,6,1
v,0,43,5,1
v,0,43,5,3
v,0,43,5,2
v,0,16,5,2
v,-127,16,6,5
v,0,16,5,3
v,0,16,5,4
v,0,16,5,5
v,-127,43,6,1
v,-128,24,7,5
v,0,16,5,1
v,-127,48,6,1
v,-127,48,6,5
v,0,5,6,3
v,0,48,5,5
v,64,5,6,2
v,0,48,5,4
v,127,5,6,1
v,0,48,5,3
v,0,48,5,2
v,0,48,5,1
v,-127,27,6,5
v,0,18,5,1
v,0,18,5,2
v,0,18,5,3
v,0,18,5,4
v,0,18,5,5
v,-127,27,6,1
v,-127,44,6,5
v,0,44,5,3
v,0,44,5,4
v,0,44,5,5
v,0,44,5,2
v,0,44,5,1
v,-127,44,6,1
v,-127,20,6,5
v,-127,21,6,5
v,0,56,5,1
v,0,56,5,5
v,0,56,5,4
v,0,56,5,3
v,0,56,5,2
v,-127,21,6,1
v,0,40,5,2
v,-127,56,6,5
v,0,40,5,1
v,0,40,5,4
v,0,40,5,3
v,0,40,5,5
v,-127,20,6,1
v,-127,56,6,1
v,-127,24,6,5
v,-127,17,6,1
v,-127,24,6,1
v,-128,3,6,5
v,-128,3,6,6
v,-127,17,6,5
v,0,30,5,1
v,-127,25,6,5
v,0,30,5,2
v,0,30,5,3
v,0,30,5,4
v,0,30,5,5
v,-127,25,6,1
v,0,0,0,0
v,0,36,5,1
v,0,36,5,2
v,0,36,5,3
v,0,36,5,4
v,0,36,5,5
v,-127,53,6,1
v,-127,52,6,1
v,-127,52,6,5
v,-127,53,6,5
v,127,57,6,5
v,127,57,6,4
v,127,57,6,3
v,127,57,6,2
v,127,57,6,1
v,127,57,5,4
v,127,57,5,3
v,127,57,5,2
v,127,57,5,1
v,127,57,5,5
v,0,17,5,5
v,0,17,5,2
v,0,17,5,1
v,0,17,5,4
v,0,17,5,3
v,-127,51,6,1
v,-127,51,6,5
v,126,2,5,5
v,-128,2,5,6
v,0,19,5,5
v,0,19,5,4
v,0,19,5,3
v,0,19,5,2
v,0,19,5,1
v,-127,36,6,5
v,-127,36,6,1
v,-127,31,6,1
v,0,53,5,5
v,0,41,5,1
v,0,41,5,4
v,0,41,5,5
v,0,41,5,2
v,0,41,5,3
v,0,53,5,3
v,0,53,5,4
v,0,53,5,1
v,0,53,5,2
v,-127,31,6,5
v,0,47,5,3
v,0,47,5,2
v,0,47,5,1
v,0,47,5,5
v,0,47,5,4
v,-127,47,6,5
v,0,22,5,5
v,-127,47,6,1
v,0,22,5,3
v,0,22,5,4
v,0,22,5,2
v,0,22,5,1
v,0,51,5,3
v,0,51,5,4
v,0,51,5,5
v,0,51,5,1
v,0,51,5,2
t,yoFace5
v,127,56,0,0
v,127,55,6,0
v,127,53,0,0
v,127,5,5,0
v,127,18,6,0
v,127,21,0,0
v,127,55,5,0
v,127,0,0,0
v,127,23,5,0
v,127,41,6,0
v,127,28,6,0
v,127,26,6,0
v,127,13,0,0
v,127,36,5,0
v,127,0,6,0
v,127,37,6,0
v,127,57,0,0
v,127,8,5,0
v,127,18,0,0
v,127,15,5,0
v,127,6,0,0
v,127,38,6,0
v,127,4,6,0
v,127,0,4,0
v,-128,4,6,1
v,127,15,6,0
v,127,55,0,0
v,127,27,5,0
v,127,20,5,0
v,127,42,0,0
v,127,6,5,0
v,127,53,6,0
v,127,0,2,0
v,127,45,0,0
v,127,52,6,0
v,127,26,0,0
v,127,39,5,0
v,127,38,0,0
v,127,46,5,0
v,127,51,0,0
v,127,50,6,0
v,127,46,6,0
v,127,35,0,0
v,127,42,6,0
v,127,19,0,0
v,127,10,5,0
v,127,3,0,0
v,127,22,6,0
v,127,16,0,0
v,127,57,6,0
v,127,40,6,0
v,127,40,0,0
v,127,24,5,0
v,127,17,0,0
v,127,10,6,0
v,127,21,5,0
v,127,52,5,0
v,127,57,5,0
v,127,34,0,0
v,127,7,5,0
v,127,1,6,0
v,127,17,5,0
v,127,31,5,0
v,127,57,4,0
v,127,57,1,0
v,127,23,0,0
v,127,14,6,0
v,127,32,6,0
v,127,49,6,0
v,127,25,5,0
v,127,9,0,0
v,127,57,2,0
v,127,13,6,0
v,127,3,5,0
v,127,49,5,0
v,127,44,0,0
v,127,54,0,0
v,127,31,0,0
v,127,57,3,0
v,127,14,5,0
v,127,51,6,0
v,127,16,6,0
v,127,35,5,0
v,127,9,6,0
v,127,34,6,0
v,127,43,5,0
v,127,32,0,0
v,127,43,6,0
v,127,13,5,0
v,127,15,0,0
v,127,33,6,0
v,127,16,5,0
v,127,2,0,0
v,127,24,0,0
v,127,48,6,0
v,127,8,6,0
v,127,22,0,0
v,127,37,5,0
v,127,2,6,0
v,127,50,5,0
v,127,23,6,0
v,127,4,5,0
v,127,5,6,0
v,127,48,5,0
v,127,19,5,0
v,127,0,5,0
v,-128,4,5,1
v,127,6,6,0
v,127,11,0,0
v,127,1,0,0
v,127,18,5,0
v,127,36,6,0
v,127,11,6,0
v,127,11,5,0
v,127,26,5,0
v,127,27,6,0
v,127,38,5,0
v,127,30,6,0
v,127,5,0,0
v,127,0,3,0
v,127,31,6,0
v,127,28,0,0
v,127,4,0,0
v,127,45,6,0
v,127,29,5,0
v,127,14,0,0
v,127,45,5,0
v,127,7,0,0
v,127,41,5,0
v,127,29,6,0
v,127,44,5,0
v,127,43,0,0
v,127,0,1,0
v,127,44,6,0
v,127,53,5,0
v,127,56,6,0
v,127,47,5,0
v,127,36,0,0
v,127,56,3,0
v,127,56,4,0
v,127,47,0,0
v,127,56,5,0
v,127,47,6,0
v,127,10,0,0
v,127,22,5,0
v,127,39,6,0
v,127,12,5,0
v,127,21,6,0
v,127,40,5,0
v,127,30,0,0
v,127,42,5,0
v,127,12,6,0
v,127,7,6,0
v,127,49,0,0
v,127,52,0,0
v,127,35,6,0
v,127,20,6,0
v,127,20,0,0
v,127,54,6,0
v,127,32,5,0
v,127,1,5,0
v,127,24,6,0
v,127,17,6,0
v,127,33,5,0
v,127,30,5,0
v,127,46,0,0
v,127,25,6,0
v,127,27,0,0
v,127,54,5,0
v,127,51,5,0
v,127,37,0,0
v,127,29,0,0
v,127,3,6,0
v,127,9,5,0
v,127,34,5,0
v,127,50,0,0
v,127,28,5,0
v,127,2,5,0
v,127,48,0,0
v,127,56,2,0
v,127,12,0,0
v,127,8,0,0
v,127,39,0,0
v,127,25,0,0
v,127,41,0,0
v,127,56,1,0
v,127,33,0,0
v,127,19,6,0
