t,grassTop
v,0,15,10,1
v,0,17,6,6
v,-2,22,3,0
v,0,26,9,1
v,-97,25,6,0
v,0,15,10,0
v,127,29,0,0
v,0,26,9,0
v,-113,3,6,0
v,-128,25,6,1
v,0,2,11,0
v,0,2,11,1
v,0,16,8,0
v,0,16,8,1
v,0,4,9,0
v,0,4,9,1
v,0,24,8,1
v,0,17,8,1
v,0,24,8,0
v,0,17,8,0
v,-2,5,3,0
v,0,0,11,1
v,0,27,11,1
v,0,0,11,0
v,127,0,0,0
v,0,27,11,0
v,-2,27,3,0
v,0,20,10,1
v,0,24,10,1
v,0,24,10,0
v,0,20,10,0
v,0,6,10,1
v,0,6,10,0
v,0,27,7,0
v,0,27,7,1
v,0,7,9,1
v,0,7,9,0
v,0,5,7,0
v,0,9,12,0
v,0,5,7,1
v,0,9,12,1
v,0,25,8,0
v,0,10,11,0
v,0,10,11,1
v,0,25,8,1
v,0,24,9,0
v,0,24,9,1
v,0,22,10,0
v,0,16,10,0
v,0,16,10,1
v,0,22,10,1
v,-127,17,5,5
v,127,29,3,0
v,0,22,11,0
v,-113,17,5,2
v,0,22,11,1
v,-97,17,5,1
v,0,10,10,0
v,-125,17,5,4
v,0,10,10,1
v,-121,17,5,3
v,-97,17,5,0
v,0,2,10,0
v,0,17,9,1
v,0,20,9,1
v,0,2,10,1
v,0,17,9,0
v,0,18,10,1
v,0,18,10,0
v,0,20,9,0
v,0,29,10,0
v,0,29,10,1
v,-127,19,5,5
v,-125,19,5,4
v,-121,19,5,3
v,0,13,9,0
v,0,27,12,1
v,-121,19,5,2
v,0,27,12,0
v,0,0,12,0
v,-121,19,5,1
v,-121,19,5,0
v,0,0,12,1
v,0,13,9,1
v,0,27,10,0
v,0,27,10,1
v,0,0,10,1
v,0,0,8,1
v,0,0,8,0
v,0,6,11,0
v,0,0,9,1
v,0,6,11,1
v,0,0,9,0
v,0,18,7,1
v,0,20,11,1
v,0,18,7,0
v,0,20,11,0
v,0,25,9,0
v,0,25,9,1
v,0,0,10,0
v,127,7,0,0
v,0,7,8,0
v,0,7,8,1
v,96,19,1,0
v,0,13,11,0
v,0,26,11,0
v,0,26,11,1
v,0,13,11,1
v,0,21,10,0
v,0,21,10,1
v,-2,20,3,0
v,0,17,12,1
v,0,17,12,0
v,0,18,11,1
v,0,18,11,0
v,0,8,10,1
v,0,8,10,0
v,0,15,9,0
v,0,15,9,1
